alberto fujimori,-0.026685,0.0796062,0.164576,-0.00609879,-0.114333,-0.070814,-0.116615,-0.0628137,0.0827003,-0.0918209,0.301586,-0.0587782,-0.204568,-0.00488976,-0.0323672,0.145603,-0.193439,-0.0315531,-0.0711504,-0.0356597,0.0635597,0.0326501,0.0282721,-0.10754,-0.110258,-0.37759,-0.13072,-0.0435179,0.113535,-0.0315432,-0.00946679,0.0705848,-0.182491,-0.0774686,0.0529898,0.0520619,-0.0831854,-0.0610697,0.172304,-0.0217014,-0.168109,0.0713743,0.020115,0.195572,0.246667,0.0497267,0.038793,-0.138406,0.0930692,-0.246092,0.0380594,0.176938,0.0991546,0.129262,0.0802871,-0.0331216,0.100613,0.134394,-0.185639,0.0184311,0.148271,-0.106504,-0.00355872,-0.0444907,0.132454,0.0252969,-0.077785,-0.164933,0.13418,-0.127964,-0.0805342,0.0762087,-0.120949,-0.148723,-0.360824,0.00866937,0.377497,0.125699,-0.162822,0.0471289,-0.020033,-0.0456152,0.0874937,0.0558407,-0.0451728,-0.0859357,-0.0890476,0.0532299,0.192687,-0.0931283,0.00966042,0.217738,-0.0050569,0.0726403,0.0258635,0.0784624,-0.0887856,-0.0290145,-0.107243,-0.0154232,0.081602,-0.0554646,-0.026586,0.142544,-0.161827,0.192182,-0.0803275,0.0156863,0.0475776,-0.0913783,-0.0322099,0.0133371,0.159738,-0.222597,0.188209,0.200177,0.000268221,0.0690684,0.0868932,0.0353456,-0.0682435,-0.0459266,-0.236114,-0.100613,-0.0213344,-0.0200994,-0.00821057,0.00781497
messi,-0.0603664,0.148551,0.020264,-0.0476806,-0.187054,0.051955,-0.0253746,-0.120326,0.13869,-0.0188426,0.268673,0.0395205,-0.296575,-0.0344903,-0.0468689,0.10888,-0.118479,-0.0511447,-0.178458,-0.0778573,-0.0365151,0.0662534,0.0223907,0.0551997,-0.0693213,-0.231866,-0.0309285,-0.0950782,0.113295,-0.121328,-0.101191,-0.0781331,-0.155239,-0.131575,0.0331958,-0.011314,-0.0846761,-0.118647,0.224491,-0.0056913,-0.125345,0.0340572,0.0765817,0.258414,0.223831,-0.0243816,0.0505389,-0.102695,0.172869,-0.256935,0.122379,0.0975256,0.169877,0.0616794,0.0758003,-0.187446,-0.0720397,0.222318,-0.203491,0.104632,0.0989218,-0.0133112,-0.0697762,-0.110564,0.203802,0.125327,-0.148979,-0.15265,0.0968459,-0.181984,-0.0312443,0.0550891,-0.0826632,-0.162851,-0.258465,0.136429,0.4304,0.213332,-0.220177,-0.0624264,-0.0742038,-0.0744602,0.0297001,0.0479965,-0.0637297,-0.0424733,-0.0750383,0.0061815,0.169449,-0.0291153,0.0185179,0.289108,0.0705484,-0.0418248,0.0481093,0.0936415,-0.180264,-0.0487118,-0.0921807,0.0145321,-0.013168,-0.135356,0.0853944,0.0655074,-0.131531,0.15525,-0.0374288,-0.0103492,0.0129398,-0.0623871,-0.0558158,-0.0869626,0.190143,-0.242348,0.167998,0.0862681,0.0555713,0.145179,0.0423174,0.107722,0.032574,0.0425532,-0.0584125,-0.101475,0.0259124,-0.0871088,0.0869,0.0367198,
messi,-0.0871672,0.122507,0.0597392,-0.0254153,-0.114394,-0.0337562,0.00057891,-0.0902106,0.094461,-0.0126202,0.207115,-0.0355042,-0.307988,0.041831,-0.0804627,0.132126,-0.211437,-0.0641105,-0.167546,-0.140765,0.0326785,0.0561602,-0.0305178,0.0484537,-0.107891,-0.230542,-0.0351661,-0.0824692,0.063971,-0.0777101,0.0302713,-0.0434935,-0.187509,-0.0166265,0.0387298,0.0170346,-0.0587417,-0.0613913,0.142443,0.0226159,-0.162266,0.0721633,0.0633119,0.233401,0.200266,0.0215933,-0.01811,-0.10139,0.122702,-0.234879,-0.0315228,0.192695,0.124381,0.120505,0.0695464,-0.199664,0.00603216,0.170611,-0.170482,0.045891,0.0403178,-0.0419169,0.00924541,-0.0825368,0.17612,0.0250792,-0.162705,-0.140386,0.142502,-0.163342,-0.0457873,0.109543,-0.0855564,-0.181322,-0.239084,0.0968143,0.446483,0.182573,-0.179024,-0.00463874,-0.118259,-0.0254698,0.000171877,0.05203,-0.0958017,0.00137875,-0.084644,0.0169018,0.13592,-0.0295274,0.00659875,0.266682,0.013558,0.0243787,-0.00232696,0.0159111,-0.191671,-0.0226761,-0.0775903,-0.0774012,0.00169999,-0.110049,0.0601428,0.078712,-0.137655,0.174912,-0.0174811,-0.00108389,-0.0535386,0.0627955,-0.0369047,0.00211325,0.175837,-0.293566,0.252051,0.195369,0.0332243,0.0910813,0.0528518,0.0459343,-0.0383615,0.0136844,-0.0952331,-0.0925082,0.0142341,-0.0942828,0.0471391,-0.00627622,
messi,-0.161696,0.234841,0.0058566,-0.000713508,-0.1539,0.0878011,-0.00716843,-0.095184,0.166556,-0.0382319,0.334197,0.0297307,-0.310273,-0.0308203,-0.0345015,0.113342,-0.156234,-0.0611081,-0.165215,-0.0787635,0.037396,0.0991794,0.00525815,0.076826,-0.115235,-0.358558,-0.0434687,-0.0872599,0.0504456,-0.187019,-0.0191301,-0.00347328,-0.0985022,-0.107309,0.0202648,-0.00141497,-0.13669,-0.0848076,0.268868,-0.011459,-0.133498,0.0551935,0.114799,0.325773,0.223052,-0.0111056,0.0182216,-0.138198,0.130594,-0.22428,0.0534225,0.170816,0.1616,0.147074,0.0586158,-0.179946,-0.0673636,0.120109,-0.184206,0.0362186,0.0179069,-0.112249,-0.0820433,-0.0577838,0.190775,0.122479,-0.134651,-0.132619,0.12988,-0.128632,-0.102968,0.0730281,-0.11565,-0.22353,-0.24291,0.112751,0.383146,0.160796,-0.223147,-0.00106054,-0.0446896,-0.0832654,0.00817885,0.132296,-0.102357,-0.0878691,-0.0462665,0.103472,0.140573,-0.00287269,-0.0518743,0.296912,0.0972619,0.0284126,0.123014,0.135592,-0.146166,-0.0373148,-0.135625,-0.0245014,0.0923444,-0.0799198,0.0547088,0.0539665,-0.14749,0.231559,0.0313519,0.0263008,0.0397024,-0.0703984,-0.0543921,0.0155679,0.19005,-0.274723,0.242872,0.0902841,0.0161625,0.20282,0.107777,0.0533727,0.024747,-0.021428,-0.131055,-0.0774276,0.0858945,-0.0278809,0.091643,0.00844757,
messi,-0.112046,0.144685,0.0360493,-0.119322,-0.163266,0.0483855,0.00401671,-0.0646782,0.154875,0.00404121,0.244099,0.0105341,-0.328313,0.0512504,-0.0959829,0.119699,-0.176532,-0.0508748,-0.128215,-0.19,-0.0255406,0.0347744,-0.0443574,0.0110423,-0.103843,-0.217054,-0.0337801,-0.114835,0.0670245,-0.123302,0.0158677,-0.0413672,-0.159291,-0.124379,0.0295957,-0.00686326,-0.0723741,-0.0953658,0.20088,-0.0157496,-0.042534,0.0489003,0.127796,0.269915,0.134854,0.067757,0.0543531,-0.0750979,0.191866,-0.239794,0.131767,0.116486,0.175039,0.0558408,0.0756699,-0.186524,-0.07562,0.140412,-0.165975,0.13181,0.115826,0.0236011,-0.138435,-0.138933,0.175305,0.153441,-0.116663,-0.145476,0.197053,-0.112956,-0.0683066,0.00719156,-0.120283,-0.105395,-0.172619,0.115413,0.354786,0.132896,-0.128604,-0.0404187,-0.069524,-0.0104978,-0.0249404,0.00147708,-0.0949144,-0.0508586,-0.00850543,0.0537055,0.167668,-0.0518108,-0.0315432,0.208644,0.0378402,-0.0381867,0.00932481,0.0680929,-0.181977,-0.0273135,-0.0898168,-0.0200404,0.11051,-0.0977518,0.0658661,0.0839222,-0.151565,0.135774,-0.0517324,0.0242489,0.0140569,0.0280613,-0.0655683,-0.0462391,0.216598,-0.183758,0.233789,0.123263,-0.0453585,0.0762017,0.0560063,0.0724939,0.0724934,0.0524597,-0.114453,-0.163973,0.0137777,-0.047178,0.0374931,0.0462851,
messi,-0.155941,0.20017,0.0811622,-0.0939904,-0.176307,0.0208302,-0.0402054,-0.0697742,0.160148,0.000113559,0.19013,0.0040243,-0.247092,0.0322421,-0.116548,0.097135,-0.176769,-0.073088,-0.179192,-0.142708,-0.0413211,0.0647673,0.00607099,0.0237242,-0.0738323,-0.265707,-0.0268779,-0.10862,0.0758013,-0.102898,-0.00683238,-0.0585649,-0.163125,-0.105325,-0.0150737,-0.0393011,-0.045888,-0.106428,0.162467,-0.056772,-0.0705502,0.0474363,0.0913745,0.288943,0.187356,0.0580749,0.0282443,-0.0474819,0.202496,-0.255851,0.120905,0.108168,0.134096,0.0279223,0.121825,-0.153323,-0.0376819,0.166148,-0.170187,0.156803,0.0934833,-0.0264131,-0.0886509,-0.152492,0.212955,0.147167,-0.130174,-0.119947,0.169224,-0.118599,-0.0191036,0.0142335,-0.0852548,-0.114045,-0.232892,0.101951,0.426881,0.194412,-0.160704,-0.0497065,-0.103854,-0.00876366,-0.0226153,0.0338451,-0.138404,-0.0793226,-0.0832006,0.0194924,0.175514,0.0109594,-0.0673677,0.250734,0.0597101,-0.0597032,-0.021417,0.043552,-0.189181,-0.0518415,-0.0725235,0.0382098,0.0475999,-0.0999336,0.000690326,0.0810279,-0.112534,0.128157,-0.0304881,0.0515736,-0.0155909,0.0142079,-0.0656543,-0.0519003,0.18462,-0.208581,0.188028,0.101586,0.0419475,0.144634,0.0358168,0.0630469,0.057917,0.0567708,-0.0689764,-0.16067,0.0286603,-0.0757901,0.0659987,0.118064,
depaul,-0.142301,0.208155,0.0460444,-0.123639,-0.0793503,0.0198947,-0.102688,-0.0168385,0.123353,-0.00756576,0.227474,0.0558877,-0.269554,-0.0812216,-0.0223054,0.144162,-0.158197,-0.0763014,-0.140937,-0.0938551,0.0619921,0.113614,-0.0124602,0.0382763,-0.110191,-0.350235,0.00173753,-0.0305063,-0.00691948,-0.203295,-0.0106969,0.00357853,-0.196287,-0.0989349,0.0376748,0.111442,-0.102851,-0.110811,0.134116,0.0514694,-0.0544015,0.0600462,0.0664242,0.323501,0.197645,0.0220775,0.0445304,-0.0359972,0.140915,-0.295311,-0.00078804,0.11115,0.0817525,0.0929579,0.122339,-0.116585,-0.00732894,0.107436,-0.216526,0.0392872,0.040971,-0.0687907,-0.111208,-0.142244,0.17418,0.0848139,-0.156721,-0.13368,0.0770859,-0.101593,-0.0686935,0.0657012,-0.0570433,-0.158766,-0.264607,0.0996638,0.266507,0.192888,-0.181406,-0.0320264,-0.049138,-0.00913689,-0.00196954,-0.0397151,-0.0786228,0.0032764,-0.069045,0.0909323,0.192576,0.046969,-0.0530529,0.255258,0.0662267,0.0220317,0.0262162,0.0659369,-0.116841,-0.0472796,-0.152357,0.0308902,0.0452394,-0.104942,0.00383005,0.0877835,-0.110355,0.136029,0.000486329,0.00376084,-0.0332976,0.0156259,-0.209755,-0.0352074,0.125079,-0.283756,0.196803,0.218612,0.0653623,0.0880639,0.105418,-0.0120848,0.00747968,-0.0170519,-0.0865053,-0.160144,0.0631704,0.020217,0.0484942,-0.000293898,
depaul,-0.158367,0.139301,0.0504968,-0.0615609,-0.139813,-0.0344896,-0.107164,-0.00755581,0.127144,0.0243286,0.192279,0.0445579,-0.30256,-0.0868247,-0.0110356,0.0874686,-0.0782192,-0.052009,-0.151426,-0.0713702,0.0545533,0.0978483,0.0324295,0.0781767,-0.12305,-0.344738,-0.048779,-0.0249686,0.0372286,-0.230256,0.0149871,0.06576,-0.209202,-0.163271,0.0435732,0.151069,-0.0734436,-0.102683,0.185108,0.0448737,-0.0835173,0.0309097,0.0413794,0.314628,0.17127,-0.0301614,0.0330884,-0.0405,0.123465,-0.31634,0.0155553,0.196223,0.102592,0.0724236,0.142615,-0.103854,0.0474238,0.178251,-0.274703,0.0875227,0.00209954,-0.0729265,-0.128061,-0.0913922,0.141946,0.0970648,-0.141165,-0.167418,0.0766447,-0.117768,-0.0425273,0.131221,-0.0793793,-0.187242,-0.285467,0.105716,0.322727,0.173425,-0.260975,0.0378999,-0.0908754,-0.09372,-0.0456461,0.0021224,-0.0578431,-0.00838063,-0.0861734,0.108114,0.128468,0.0517893,-0.011678,0.284601,0.113439,0.0393842,0.0700797,0.0779578,-0.160434,-0.101705,-0.156773,-0.0294114,0.120174,-0.104383,0.00303645,0.0609485,-0.11695,0.177951,0.0258801,-0.0427549,-0.00464367,-0.0541164,-0.185371,-0.0285419,0.175226,-0.306123,0.233243,0.169191,0.018008,0.0941784,0.106711,0.010511,0.0348331,-0.0105673,-0.0201577,-0.140611,0.0474033,-0.0472936,0.00458274,-0.0302821,
depaul,-0.026123,0.10012,0.0638758,-0.022709,-0.0619228,-0.032396,-0.0639845,-0.0360243,0.0646656,0.0426003,0.181086,-0.04268,-0.291185,-0.00245992,-0.0806078,0.0917549,-0.159059,-0.0789769,-0.169306,-0.160627,0.0270785,0.079603,-0.000256042,-0.0202804,-0.130502,-0.21074,-0.0176628,-0.118275,0.0678146,-0.135127,0.0397989,0.110674,-0.202582,-0.0410822,0.0541943,0.0550092,-0.0158931,-0.073063,0.176913,0.00178813,-0.111934,0.0343111,0.0635251,0.289547,0.192141,0.0264624,-0.00764024,-0.0708918,0.0843952,-0.300645,0.0668823,0.207706,0.141872,0.135968,0.0613278,-0.1632,0.0634343,0.104979,-0.182952,0.0733093,0.0887227,-0.0806104,-0.0682326,-0.107533,0.173342,0.0796572,-0.10229,-0.144411,0.16786,-0.145076,-0.0866759,0.106353,-0.0768143,-0.122745,-0.232242,0.064908,0.367704,0.162068,-0.23483,0.0346268,-0.109615,-0.030335,0.0227062,0.0164909,-0.0881476,-0.0359482,-0.0639413,0.0405784,0.199812,-0.0660622,-0.0156464,0.211596,0.0425375,-0.0362518,0.018928,0.00546606,-0.0851388,-0.00561102,-0.101851,-0.00881756,0.0717749,-0.118143,-0.0109123,0.104113,-0.150798,0.160602,0.00153909,-0.0397182,0.0389544,-0.00868523,-0.0386927,-0.0359859,0.213837,-0.29114,0.239452,0.181303,0.0282345,0.0904487,0.0322482,0.143976,0.0108295,-0.0229769,-0.159433,-0.143531,0.0414617,-0.0167696,-0.071537,0.0368896,
depaul,-0.064807,0.151562,0.0834406,-0.073049,-0.0574389,0.0320157,-0.0935413,-0.026592,0.0787422,-0.0131863,0.256808,0.015758,-0.259302,-0.00652699,-0.0637658,0.0728659,-0.112483,-0.0883601,-0.121088,-0.100275,0.0497652,0.124744,0.0168124,0.0597575,-0.157939,-0.280568,-0.000347529,-0.0233364,0.00312349,-0.145776,-0.0135855,-0.025637,-0.172512,-0.0119246,0.0154076,0.0705741,-0.0460195,-0.0911618,0.177336,0.036483,-0.0863243,0.114322,0.0971323,0.319109,0.154905,0.0116939,0.0128539,-0.0501631,0.117614,-0.269748,0.0542966,0.169988,0.0698542,0.0718284,0.0898121,-0.122109,-0.0539417,0.154934,-0.129281,0.122695,0.0111212,0.0154075,-0.0168095,-0.163892,0.163781,0.0728992,-0.182229,-0.129733,-0.0167056,-0.134691,-0.0943108,0.0905049,-0.0848965,-0.140675,-0.234751,0.116673,0.348885,0.130734,-0.183016,0.0234058,-0.0464387,-0.0729067,0.00140013,0.0138689,-0.0865228,0.00835803,-0.0900591,0.0848474,0.224086,0.0420816,-0.0269874,0.279022,0.0203014,0.0449054,0.0181011,0.0956078,-0.17711,-0.00676322,-0.102207,0.0361544,0.0117655,-0.106384,0.0217813,0.0688958,-0.13572,0.135929,-0.00866149,0.0167406,0.0541742,0.105247,-0.158128,-0.0786192,0.141071,-0.280512,0.161113,0.143205,0.103149,0.075835,0.129805,0.0484058,0.0191147,0.0779828,-0.0729835,-0.102983,0.0107733,-0.0359374,0.0609096,0.0310686,
depaul,-0.183588,0.210554,0.0170828,-0.0895825,-0.144631,0.0133432,-0.0682559,-0.0330951,0.16243,0.0239053,0.187067,-0.000977398,-0.285735,-0.099237,-0.0772252,0.112004,-0.119612,-0.0780903,-0.116992,-0.0999563,0.0388859,0.0667027,0.0101144,-0.00344531,-0.136062,-0.37982,-0.0146591,-0.0346349,-0.0313433,-0.225143,0.0230319,0.00724316,-0.265929,-0.13447,0.00497021,0.153752,-0.117881,-0.0964468,0.127224,0.0604197,-0.0814431,0.0310765,0.0636916,0.293923,0.151479,-0.0103663,0.00955011,-0.0665897,0.138784,-0.26613,-0.00963768,0.167944,0.06066,0.103341,0.0927713,-0.0531522,0.056051,0.11088,-0.213318,0.0142678,0.0563478,-0.0916783,-0.103808,-0.068753,0.192079,0.102123,-0.077075,-0.126032,0.13542,-0.100633,-0.046315,0.0613549,-0.0148485,-0.167393,-0.28378,0.131195,0.321327,0.171242,-0.161299,-0.00888386,-0.131856,-0.0262793,-0.0321597,-0.0198465,-0.106606,0.0365072,-0.100169,0.094268,0.2148,0.021316,-0.0367102,0.246107,0.0982868,0.039145,0.0770488,0.0406141,-0.153176,-0.0687942,-0.134596,-0.0152779,0.113613,-0.167429,-0.00522125,0.0935156,-0.156028,0.133078,0.0277534,-0.0599444,-0.0265018,-0.025453,-0.118661,-0.0382389,0.12887,-0.286899,0.267766,0.177462,0.0425733,0.139075,0.110984,0.00540983,-0.00620133,-0.0324172,-0.00125821,-0.163079,0.0205648,0.0351605,0.0220805,0.0135407,
dimaria,-0.185472,0.0825196,0.125928,-0.014066,-0.0881814,0.0284477,-0.119195,-0.101205,0.117715,-0.144527,0.244058,0.100364,-0.175571,0.0399997,0.00786074,0.10647,-0.176351,-0.0325902,-0.0522472,-0.0975552,0.0612452,0.0521982,0.0690534,0.0248936,-0.200097,-0.352261,-0.0669213,-0.132821,0.0816685,-0.0405955,-0.0430583,-0.0708318,-0.138922,0.013361,0.0318733,0.064145,0.00825725,0.0054087,0.179759,-0.0582499,-0.142766,0.0880735,0.0453102,0.198294,0.139758,0.0790778,0.0905601,-0.114705,0.129757,-0.242598,0.108888,0.0716791,0.048758,0.0258847,0.11138,-0.21995,-0.0245113,0.136287,-0.132439,0.118426,0.0578525,0.0405318,-0.0452123,-0.0283565,0.214827,0.140085,-0.147821,-0.105496,0.158549,-0.105555,-0.00205486,0.0182726,-0.133941,-0.197615,-0.199632,0.0784284,0.44205,0.169372,-0.184252,0.0383034,-0.058394,-0.00925963,0.0422017,0.0601142,-0.10594,-0.018026,0.0116928,0.0895758,0.166067,0.0625758,0.0471027,0.245651,0.049772,0.0599986,0.0408885,0.0596114,-0.177961,-0.0545706,-0.14374,-0.0214317,-0.00360818,-0.0492394,0.0689481,0.135224,-0.256334,0.228468,-0.0708877,-0.0399743,0.0531685,0.147188,-0.0657749,-0.016356,0.135092,-0.226937,0.200051,0.222813,0.0770634,0.184788,0.0702338,0.0511656,0.0396517,0.107956,-0.218892,-0.0636249,0.0221035,-0.159871,0.0216003,0.0434905,
dimaria,-0.121655,0.165829,0.0742107,-0.0198088,-0.11197,0.0232552,-0.118196,-0.0401251,0.206842,-0.00746758,0.184595,0.00164531,-0.209871,0.0172234,-0.0289762,0.174159,-0.227373,-0.0262051,-0.146565,-0.14444,0.0231041,0.0363996,0.050735,-0.0349698,-0.18803,-0.338841,-0.0800261,-0.0479727,0.0895035,-0.110191,-0.0617713,-0.0657705,-0.234216,-0.157662,0.0757074,0.0972391,-0.0358051,-0.0427618,0.110067,0.0350314,-0.151058,0.0860827,0.0421793,0.274392,0.236648,0.102438,-0.00694643,-0.0432068,0.128408,-0.235683,0.055034,0.153479,0.069478,0.0445139,0.110963,-0.104569,-0.0123725,0.197107,-0.135513,0.0458525,0.150707,-0.00610237,-0.0605686,-0.0629707,0.145172,0.11285,-0.134256,-0.15802,0.13376,-0.0474951,0.0184046,0.0198352,-0.0906894,-0.176071,-0.295537,0.0420212,0.525009,0.109306,-0.205022,-0.0404411,-0.0829187,6.54066e-05,0.0381663,0.0238167,-0.089276,0.0154821,-0.0579531,0.0636406,0.168507,0.0199836,-0.0151491,0.205564,0.00701265,0.0175535,0.0156221,0.0955788,-0.186321,-0.0388797,-0.155642,-0.0731197,0.0817083,-0.0956227,0.00804894,0.124691,-0.181376,0.210784,0.0262175,0.0221266,-0.00274818,0.0788617,-0.0945401,0.00780715,0.205127,-0.263524,0.194795,0.253563,-0.0373602,0.0964645,0.0794254,0.0500075,0.013451,0.0845987,-0.137603,-0.163863,-0.0780307,-0.0836856,0.0522286,0.0417426,
dimaria,-0.0684737,0.125242,-0.02446,0.00688234,-0.0060161,-0.020919,-0.0892237,-0.0626023,0.110364,-0.0219967,0.20937,-0.0133033,-0.219624,-0.0728305,-0.0479949,0.0870474,-0.205597,-0.0451249,-0.127841,-0.0906208,0.0520721,0.0377632,0.0244623,0.0347887,-0.114733,-0.299278,-0.0532202,-0.193762,0.102691,-0.136376,0.0221327,0.0218501,-0.158086,-0.0362547,-0.0112923,-0.010873,0.0140481,-0.0125833,0.212212,0.00193062,-0.145251,0.00508168,-0.0125392,0.244578,0.19551,0.0280726,0.0168366,-0.0776291,0.0643029,-0.198576,-0.00152256,0.186731,0.132725,0.0904444,0.0484256,-0.147942,-0.0143802,0.0544126,-0.179202,0.054525,0.0224068,-0.0342104,-0.00554549,-0.0541122,0.189294,0.031805,-0.141275,-0.0966854,0.145817,-0.160687,-0.00448512,0.102967,-0.0731069,-0.202309,-0.245465,0.0409834,0.338262,0.161425,-0.151647,0.0161526,-0.145016,-0.126423,-0.00996459,0.0458992,-0.098601,-0.00860301,-0.00466976,0.0882332,0.155294,-0.0227211,0.0100264,0.215502,-0.0552158,0.0366091,-0.0381277,0.0438217,-0.10663,0.0162203,-0.0153013,0.0424386,0.0550831,-0.112065,0.0518441,0.0845629,-0.136394,0.123328,-0.00654837,-0.018367,0.016258,0.0448651,-0.0974455,-0.0227238,0.23467,-0.239968,0.252347,0.195047,0.0458398,0.0976478,0.0633526,0.0754118,-0.0275951,-0.047526,-0.200537,-0.0620376,0.0336539,-0.0644975,0.00289104,-0.0117004,
dimaria,-0.029172,0.20029,0.0444142,-0.062358,-0.0466762,0.0251329,-0.112279,-0.000122811,0.1749,0.0412684,0.152751,-0.0182945,-0.258176,0.0335618,-0.0381399,0.114085,-0.180776,-0.0493572,-0.112779,-0.0597375,-0.0103552,0.104979,0.0936797,0.0216433,-0.137251,-0.320391,-0.0364927,-0.0731032,0.0548292,-0.109822,-0.0908787,0.00844612,-0.210211,-0.0650548,0.0764925,0.0810604,-0.12271,-0.0576971,0.154895,0.101792,-0.132233,0.0683264,0.0321024,0.287215,0.224998,0.0379257,-0.00114536,-0.119315,0.116495,-0.242346,0.134603,0.196407,0.0941073,0.108459,0.100014,-0.143563,-0.0114395,0.171608,-0.17009,0.0807886,0.0591501,0.018789,-0.0623343,-0.104713,0.15817,0.143322,-0.122161,-0.151448,0.077237,-0.0902476,-0.0175725,0.112147,-0.0859419,-0.175294,-0.241372,0.0587106,0.34282,0.126172,-0.150117,0.0206367,-0.0568175,-0.0528178,-0.0170657,0.0509386,-0.181073,0.0480205,-0.0132013,0.0781216,0.155766,-0.0172935,-0.0547195,0.218227,-0.0231224,0.0517223,0.0446146,0.0324094,-0.127354,-0.0548507,-0.168053,-0.0935265,0.0464611,-0.153145,-0.0295263,0.087453,-0.199804,0.12208,0.0496765,-0.0264309,0.0580965,0.0507343,-0.0963661,-0.0539679,0.197292,-0.301903,0.236523,0.153489,0.0484679,0.0930733,0.0782963,0.0650098,0.0012188,0.0183203,-0.0748173,-0.06175,0.052124,0.032117,0.0380059,0.0150977,
dimaria,-0.120982,0.101645,0.0929914,-0.051288,-0.0633031,0.000316842,-0.0784346,-0.0455384,0.104415,-0.0501653,0.208265,0.0548782,-0.236266,0.0451291,0.0123405,0.0931162,-0.189807,-0.0303226,-0.164599,-0.0603215,-0.00730367,0.0721974,0.0720759,0.00625399,-0.176147,-0.291394,-0.05234,-0.0863351,0.0599774,-0.0937364,-0.0588459,-0.0601375,-0.203218,-0.12023,0.0367641,0.0642317,-0.024548,0.00190673,0.139853,0.006261,-0.180009,0.100593,0.0541912,0.242672,0.213579,0.0833794,0.0179986,-0.127593,0.0808901,-0.223343,0.0887483,0.115793,0.0519388,0.0795282,0.0224386,-0.154725,0.00137717,0.146566,-0.126927,0.0927656,0.151946,-0.0145619,-0.0447889,-0.0464172,0.176093,0.0714408,-0.174097,-0.141268,0.102833,-0.104169,-0.0390707,0.0387252,-0.105388,-0.128045,-0.287422,0.0315211,0.349121,0.086066,-0.188777,-0.00837678,-0.147474,0.0135025,0.00816513,0.0690315,-0.0777682,-0.00149722,-0.00920308,0.0678513,0.151526,0.0470696,0.0166573,0.213006,0.0381611,0.0205965,0.0710237,0.150005,-0.196938,-0.0717039,-0.155592,-0.00811535,0.0380152,-0.0904821,0.0361848,0.158936,-0.186527,0.248913,-0.0199886,0.0218481,0.112222,0.0800041,-0.0341651,-0.0780422,0.16433,-0.225551,0.204196,0.230925,0.0284941,0.0725581,0.0941479,0.0880381,-0.0452147,0.142894,-0.224522,-0.0840139,-0.0124154,-0.0948723,0.0657623,0.0442244,
dibu,-0.0610935,0.11832,0.0781283,-0.114556,-0.163086,0.0381294,-0.0953634,0.0322883,0.114844,0.108297,0.211809,0.0589881,-0.193675,-0.0496375,-0.0251744,0.122365,-0.190308,-0.0565853,-0.112372,-0.0631697,-0.0478293,0.0268634,0.0673182,-0.0150387,-0.146445,-0.28969,-0.0707113,-0.112827,0.0256225,-0.157872,0.0578854,-0.036385,-0.232617,-0.129978,0.0348821,0.00920201,-0.125744,-0.092326,0.174572,0.0802047,-0.145371,0.132562,0.0373617,0.289187,0.21597,0.0394818,0.0628638,-0.0601382,0.112207,-0.277436,0.0623962,0.161691,0.0791315,0.0440339,0.0776615,-0.104314,0.0937165,0.136272,-0.249007,0.105593,0.040379,-0.0230463,-0.00364442,-0.0248495,0.181233,0.100166,-0.0928291,-0.141103,0.132331,-0.031981,-0.0104984,0.120279,-0.107574,-0.200384,-0.319086,0.0841809,0.397607,0.0852756,-0.194255,-0.00422367,-0.112844,-0.0200507,-0.0474819,0.0406337,-0.12726,-0.00468315,-0.0771654,0.0676465,0.180804,-0.0467205,-0.0293284,0.235812,0.0758305,-0.0207425,0.078791,0.120294,-0.095005,-0.0389195,-0.134301,-0.000623061,0.0797676,-0.155962,0.0107205,0.0791542,-0.196123,0.135032,0.0225273,-0.0943206,-0.0924451,-0.0276281,-0.0637106,-0.00178366,0.207796,-0.304975,0.276632,0.237829,0.0205037,0.0938795,0.0832107,-0.00173069,-0.0589785,-0.0194316,-0.0146257,-0.0954086,-0.0435066,-0.00842664,0.0565388,0.0718576,
